seed,config,model,dataset,tokens_trained,layer,expert,count
43,medium,deepseekv4,tiny_shakespeare,1843200,2,1,596
43,medium,deepseekv4,tiny_shakespeare,1843200,2,2,461
43,medium,deepseekv4,tiny_shakespeare,1843200,2,3,495
43,medium,deepseekv4,tiny_shakespeare,1843200,2,4,473
43,medium,deepseekv4,tiny_shakespeare,1843200,2,5,578
43,medium,deepseekv4,tiny_shakespeare,1843200,2,6,432
43,medium,deepseekv4,tiny_shakespeare,1843200,2,7,550
43,medium,deepseekv4,tiny_shakespeare,1843200,3,0,502
43,medium,deepseekv4,tiny_shakespeare,1843200,3,1,537
43,medium,deepseekv4,tiny_shakespeare,1843200,3,2,548
43,medium,deepseekv4,tiny_shakespeare,1843200,3,3,527
43,medium,deepseekv4,tiny_shakespeare,1843200,3,4,497
43,medium,deepseekv4,tiny_shakespeare,1843200,3,5,464
43,medium,deepseekv4,tiny_shakespeare,1843200,3,6,496
43,medium,deepseekv4,tiny_shakespeare,1843200,3,7,525
43,medium,deepseekv4,tiny_shakespeare,1843200,4,0,591
43,medium,deepseekv4,tiny_shakespeare,1843200,4,1,532
43,medium,deepseekv4,tiny_shakespeare,1843200,4,2,478
43,medium,deepseekv4,tiny_shakespeare,1843200,4,3,520
43,medium,deepseekv4,tiny_shakespeare,1843200,4,4,500
43,medium,deepseekv4,tiny_shakespeare,1843200,4,5,513
43,medium,deepseekv4,tiny_shakespeare,1843200,4,6,498
43,medium,deepseekv4,tiny_shakespeare,1843200,4,7,464
43,medium,deepseekv4,tiny_shakespeare,1843200,5,0,549
43,medium,deepseekv4,tiny_shakespeare,1843200,5,1,462
43,medium,deepseekv4,tiny_shakespeare,1843200,5,2,520
43,medium,deepseekv4,tiny_shakespeare,1843200,5,3,521
43,medium,deepseekv4,tiny_shakespeare,1843200,5,4,428
43,medium,deepseekv4,tiny_shakespeare,1843200,5,5,518
43,medium,deepseekv4,tiny_shakespeare,1843200,5,6,587
43,medium,deepseekv4,tiny_shakespeare,1843200,5,7,511
43,medium,deepseekv4,tiny_shakespeare,2048000,0,0,345
43,medium,deepseekv4,tiny_shakespeare,2048000,0,1,245
43,medium,deepseekv4,tiny_shakespeare,2048000,0,2,365
43,medium,deepseekv4,tiny_shakespeare,2048000,0,3,866
43,medium,deepseekv4,tiny_shakespeare,2048000,0,4,435
43,medium,deepseekv4,tiny_shakespeare,2048000,0,5,706
43,medium,deepseekv4,tiny_shakespeare,2048000,0,6,292
43,medium,deepseekv4,tiny_shakespeare,2048000,0,7,842
43,medium,deepseekv4,tiny_shakespeare,2048000,1,0,363
43,medium,deepseekv4,tiny_shakespeare,2048000,1,1,384
43,medium,deepseekv4,tiny_shakespeare,2048000,1,2,957
43,medium,deepseekv4,tiny_shakespeare,2048000,1,3,515
43,medium,deepseekv4,tiny_shakespeare,2048000,1,4,650
43,medium,deepseekv4,tiny_shakespeare,2048000,1,5,301
43,medium,deepseekv4,tiny_shakespeare,2048000,1,6,514
43,medium,deepseekv4,tiny_shakespeare,2048000,1,7,412
43,medium,deepseekv4,tiny_shakespeare,2048000,2,0,454
43,medium,deepseekv4,tiny_shakespeare,2048000,2,1,593
43,medium,deepseekv4,tiny_shakespeare,2048000,2,2,507
43,medium,deepseekv4,tiny_shakespeare,2048000,2,3,471
43,medium,deepseekv4,tiny_shakespeare,2048000,2,4,472
43,medium,deepseekv4,tiny_shakespeare,2048000,2,5,540
43,medium,deepseekv4,tiny_shakespeare,2048000,2,6,490
43,medium,deepseekv4,tiny_shakespeare,2048000,2,7,569
43,medium,deepseekv4,tiny_shakespeare,2048000,3,0,555
43,medium,deepseekv4,tiny_shakespeare,2048000,3,1,579
43,medium,deepseekv4,tiny_shakespeare,2048000,3,2,529
43,medium,deepseekv4,tiny_shakespeare,2048000,3,3,575
43,medium,deepseekv4,tiny_shakespeare,2048000,3,4,434
43,medium,deepseekv4,tiny_shakespeare,2048000,3,5,476
43,medium,deepseekv4,tiny_shakespeare,2048000,3,6,492
43,medium,deepseekv4,tiny_shakespeare,2048000,3,7,456
43,medium,deepseekv4,tiny_shakespeare,2048000,4,0,508
43,medium,deepseekv4,tiny_shakespeare,2048000,4,1,530
43,medium,deepseekv4,tiny_shakespeare,2048000,4,2,576
43,medium,deepseekv4,tiny_shakespeare,2048000,4,3,459
43,medium,deepseekv4,tiny_shakespeare,2048000,4,4,501
43,medium,deepseekv4,tiny_shakespeare,2048000,4,5,538
43,medium,deepseekv4,tiny_shakespeare,2048000,4,6,471
43,medium,deepseekv4,tiny_shakespeare,2048000,4,7,513
43,medium,deepseekv4,tiny_shakespeare,2048000,5,0,504
43,medium,deepseekv4,tiny_shakespeare,2048000,5,1,538
43,medium,deepseekv4,tiny_shakespeare,2048000,5,2,490
43,medium,deepseekv4,tiny_shakespeare,2048000,5,3,497
43,medium,deepseekv4,tiny_shakespeare,2048000,5,4,521
43,medium,deepseekv4,tiny_shakespeare,2048000,5,5,521
43,medium,deepseekv4,tiny_shakespeare,2048000,5,6,513
43,medium,deepseekv4,tiny_shakespeare,2048000,5,7,512
44,medium,deepseekv4,tiny_shakespeare,204800,0,0,345
44,medium,deepseekv4,tiny_shakespeare,204800,0,1,265
44,medium,deepseekv4,tiny_shakespeare,204800,0,2,405
44,medium,deepseekv4,tiny_shakespeare,204800,0,3,857
44,medium,deepseekv4,tiny_shakespeare,204800,0,4,411
44,medium,deepseekv4,tiny_shakespeare,204800,0,5,659
44,medium,deepseekv4,tiny_shakespeare,204800,0,6,305
44,medium,deepseekv4,tiny_shakespeare,204800,0,7,849
44,medium,deepseekv4,tiny_shakespeare,204800,1,0,333
44,medium,deepseekv4,tiny_shakespeare,204800,1,1,402
44,medium,deepseekv4,tiny_shakespeare,204800,1,2,963
44,medium,deepseekv4,tiny_shakespeare,204800,1,3,534
44,medium,deepseekv4,tiny_shakespeare,204800,1,4,645
44,medium,deepseekv4,tiny_shakespeare,204800,1,5,290
44,medium,deepseekv4,tiny_shakespeare,204800,1,6,523
44,medium,deepseekv4,tiny_shakespeare,204800,1,7,406
44,medium,deepseekv4,tiny_shakespeare,204800,2,0,561
44,medium,deepseekv4,tiny_shakespeare,204800,2,1,575
44,medium,deepseekv4,tiny_shakespeare,204800,2,2,463
44,medium,deepseekv4,tiny_shakespeare,204800,2,3,437
44,medium,deepseekv4,tiny_shakespeare,204800,2,4,562
44,medium,deepseekv4,tiny_shakespeare,204800,2,5,653
44,medium,deepseekv4,tiny_shakespeare,204800,2,6,371
44,medium,deepseekv4,tiny_shakespeare,204800,2,7,474
44,medium,deepseekv4,tiny_shakespeare,204800,3,0,724
44,medium,deepseekv4,tiny_shakespeare,204800,3,1,465
44,medium,deepseekv4,tiny_shakespeare,204800,3,2,426
44,medium,deepseekv4,tiny_shakespeare,204800,3,3,535
44,medium,deepseekv4,tiny_shakespeare,204800,3,4,366
44,medium,deepseekv4,tiny_shakespeare,204800,3,5,534
44,medium,deepseekv4,tiny_shakespeare,204800,3,6,568
44,medium,deepseekv4,tiny_shakespeare,204800,3,7,478
44,medium,deepseekv4,tiny_shakespeare,204800,4,0,519
44,medium,deepseekv4,tiny_shakespeare,204800,4,1,576
44,medium,deepseekv4,tiny_shakespeare,204800,4,2,649
44,medium,deepseekv4,tiny_shakespeare,204800,4,3,390
44,medium,deepseekv4,tiny_shakespeare,204800,4,4,512
44,medium,deepseekv4,tiny_shakespeare,204800,4,5,500
44,medium,deepseekv4,tiny_shakespeare,204800,4,6,402
44,medium,deepseekv4,tiny_shakespeare,204800,4,7,548
44,medium,deepseekv4,tiny_shakespeare,204800,5,0,408
44,medium,deepseekv4,tiny_shakespeare,204800,5,1,470
44,medium,deepseekv4,tiny_shakespeare,204800,5,2,484
44,medium,deepseekv4,tiny_shakespeare,204800,5,3,799
44,medium,deepseekv4,tiny_shakespeare,204800,5,4,298
44,medium,deepseekv4,tiny_shakespeare,204800,5,5,512
44,medium,deepseekv4,tiny_shakespeare,204800,5,6,542
44,medium,deepseekv4,tiny_shakespeare,204800,5,7,583
44,medium,deepseekv4,tiny_shakespeare,409600,0,0,374
44,medium,deepseekv4,tiny_shakespeare,409600,0,1,238
44,medium,deepseekv4,tiny_shakespeare,409600,0,2,360
44,medium,deepseekv4,tiny_shakespeare,409600,0,3,873
44,medium,deepseekv4,tiny_shakespeare,409600,0,4,395
44,medium,deepseekv4,tiny_shakespeare,409600,0,5,701
44,medium,deepseekv4,tiny_shakespeare,409600,0,6,289
44,medium,deepseekv4,tiny_shakespeare,409600,0,7,866
44,medium,deepseekv4,tiny_shakespeare,409600,1,0,385
44,medium,deepseekv4,tiny_shakespeare,409600,1,1,421
44,medium,deepseekv4,tiny_shakespeare,409600,1,2,931
44,medium,deepseekv4,tiny_shakespeare,409600,1,3,519
44,medium,deepseekv4,tiny_shakespeare,409600,1,4,679
44,medium,deepseekv4,tiny_shakespeare,409600,1,5,269
44,medium,deepseekv4,tiny_shakespeare,409600,1,6,511
44,medium,deepseekv4,tiny_shakespeare,409600,1,7,381
44,medium,deepseekv4,tiny_shakespeare,409600,2,0,559
44,medium,deepseekv4,tiny_shakespeare,409600,2,1,589
44,medium,deepseekv4,tiny_shakespeare,409600,2,2,641
44,medium,deepseekv4,tiny_shakespeare,409600,2,3,402
44,medium,deepseekv4,tiny_shakespeare,409600,2,4,383
44,medium,deepseekv4,tiny_shakespeare,409600,2,5,467
44,medium,deepseekv4,tiny_shakespeare,409600,2,6,454
44,medium,deepseekv4,tiny_shakespeare,409600,2,7,601
44,medium,deepseekv4,tiny_shakespeare,409600,3,0,596
44,medium,deepseekv4,tiny_shakespeare,409600,3,1,368
44,medium,deepseekv4,tiny_shakespeare,409600,3,2,390
44,medium,deepseekv4,tiny_shakespeare,409600,3,3,546
44,medium,deepseekv4,tiny_shakespeare,409600,3,4,616
44,medium,deepseekv4,tiny_shakespeare,409600,3,5,663
44,medium,deepseekv4,tiny_shakespeare,409600,3,6,502
44,medium,deepseekv4,tiny_shakespeare,409600,3,7,415
44,medium,deepseekv4,tiny_shakespeare,409600,4,0,489
44,medium,deepseekv4,tiny_shakespeare,409600,4,1,665
44,medium,deepseekv4,tiny_shakespeare,409600,4,2,525
44,medium,deepseekv4,tiny_shakespeare,409600,4,3,451
44,medium,deepseekv4,tiny_shakespeare,409600,4,4,443
44,medium,deepseekv4,tiny_shakespeare,409600,4,5,468
44,medium,deepseekv4,tiny_shakespeare,409600,4,6,581
44,medium,deepseekv4,tiny_shakespeare,409600,4,7,474
44,medium,deepseekv4,tiny_shakespeare,409600,5,0,543
44,medium,deepseekv4,tiny_shakespeare,409600,5,1,698
44,medium,deepseekv4,tiny_shakespeare,409600,5,2,475
44,medium,deepseekv4,tiny_shakespeare,409600,5,3,360
44,medium,deepseekv4,tiny_shakespeare,409600,5,4,560
44,medium,deepseekv4,tiny_shakespeare,409600,5,5,499
44,medium,deepseekv4,tiny_shakespeare,409600,5,6,361
44,medium,deepseekv4,tiny_shakespeare,409600,5,7,600
44,medium,deepseekv4,tiny_shakespeare,614400,0,0,362
44,medium,deepseekv4,tiny_shakespeare,614400,0,1,252
44,medium,deepseekv4,tiny_shakespeare,614400,0,2,376
44,medium,deepseekv4,tiny_shakespeare,614400,0,3,901
44,medium,deepseekv4,tiny_shakespeare,614400,0,4,419
44,medium,deepseekv4,tiny_shakespeare,614400,0,5,672
44,medium,deepseekv4,tiny_shakespeare,614400,0,6,257
44,medium,deepseekv4,tiny_shakespeare,614400,0,7,857
44,medium,deepseekv4,tiny_shakespeare,614400,1,0,363
44,medium,deepseekv4,tiny_shakespeare,614400,1,1,393
44,medium,deepseekv4,tiny_shakespeare,614400,1,2,949
44,medium,deepseekv4,tiny_shakespeare,614400,1,3,530
44,medium,deepseekv4,tiny_shakespeare,614400,1,4,631
44,medium,deepseekv4,tiny_shakespeare,614400,1,5,281
44,medium,deepseekv4,tiny_shakespeare,614400,1,6,530
44,medium,deepseekv4,tiny_shakespeare,614400,1,7,419
44,medium,deepseekv4,tiny_shakespeare,614400,2,0,543
44,medium,deepseekv4,tiny_shakespeare,614400,2,1,464
44,medium,deepseekv4,tiny_shakespeare,614400,2,2,555
44,medium,deepseekv4,tiny_shakespeare,614400,2,3,567
44,medium,deepseekv4,tiny_shakespeare,614400,2,4,527
44,medium,deepseekv4,tiny_shakespeare,614400,2,5,463
44,medium,deepseekv4,tiny_shakespeare,614400,2,6,530
44,medium,deepseekv4,tiny_shakespeare,614400,2,7,447
44,medium,deepseekv4,tiny_shakespeare,614400,3,0,636
44,medium,deepseekv4,tiny_shakespeare,614400,3,1,509
44,medium,deepseekv4,tiny_shakespeare,614400,3,2,470
44,medium,deepseekv4,tiny_shakespeare,614400,3,3,396
44,medium,deepseekv4,tiny_shakespeare,614400,3,4,603
44,medium,deepseekv4,tiny_shakespeare,614400,3,5,415
44,medium,deepseekv4,tiny_shakespeare,614400,3,6,514
44,medium,deepseekv4,tiny_shakespeare,614400,3,7,553
44,medium,deepseekv4,tiny_shakespeare,614400,4,0,574
44,medium,deepseekv4,tiny_shakespeare,614400,4,1,513
44,medium,deepseekv4,tiny_shakespeare,614400,4,2,524
44,medium,deepseekv4,tiny_shakespeare,614400,4,3,485
44,medium,deepseekv4,tiny_shakespeare,614400,4,4,507
44,medium,deepseekv4,tiny_shakespeare,614400,4,5,392
44,medium,deepseekv4,tiny_shakespeare,614400,4,6,551
44,medium,deepseekv4,tiny_shakespeare,614400,4,7,550
44,medium,deepseekv4,tiny_shakespeare,614400,5,0,616
44,medium,deepseekv4,tiny_shakespeare,614400,5,1,620
44,medium,deepseekv4,tiny_shakespeare,614400,5,2,519
44,medium,deepseekv4,tiny_shakespeare,614400,5,3,353
44,medium,deepseekv4,tiny_shakespeare,614400,5,4,385
44,medium,deepseekv4,tiny_shakespeare,614400,5,5,515
44,medium,deepseekv4,tiny_shakespeare,614400,5,6,540
44,medium,deepseekv4,tiny_shakespeare,614400,5,7,548
44,medium,deepseekv4,tiny_shakespeare,819200,0,0,366
44,medium,deepseekv4,tiny_shakespeare,819200,0,1,231
44,medium,deepseekv4,tiny_shakespeare,819200,0,2,375
44,medium,deepseekv4,tiny_shakespeare,819200,0,3,868
44,medium,deepseekv4,tiny_shakespeare,819200,0,4,435
44,medium,deepseekv4,tiny_shakespeare,819200,0,5,676
44,medium,deepseekv4,tiny_shakespeare,819200,0,6,309
44,medium,deepseekv4,tiny_shakespeare,819200,0,7,836
44,medium,deepseekv4,tiny_shakespeare,819200,1,0,360
44,medium,deepseekv4,tiny_shakespeare,819200,1,1,376
44,medium,deepseekv4,tiny_shakespeare,819200,1,2,958
44,medium,deepseekv4,tiny_shakespeare,819200,1,3,492
44,medium,deepseekv4,tiny_shakespeare,819200,1,4,625
44,medium,deepseekv4,tiny_shakespeare,819200,1,5,279
44,medium,deepseekv4,tiny_shakespeare,819200,1,6,563
44,medium,deepseekv4,tiny_shakespeare,819200,1,7,443
44,medium,deepseekv4,tiny_shakespeare,819200,2,0,467
44,medium,deepseekv4,tiny_shakespeare,819200,2,1,686
44,medium,deepseekv4,tiny_shakespeare,819200,2,2,479
44,medium,deepseekv4,tiny_shakespeare,819200,2,3,486
44,medium,deepseekv4,tiny_shakespeare,819200,2,4,449
44,medium,deepseekv4,tiny_shakespeare,819200,2,5,462
44,medium,deepseekv4,tiny_shakespeare,819200,2,6,540
44,medium,deepseekv4,tiny_shakespeare,819200,2,7,527
44,medium,deepseekv4,tiny_shakespeare,819200,3,0,443
44,medium,deepseekv4,tiny_shakespeare,819200,3,1,553
44,medium,deepseekv4,tiny_shakespeare,819200,3,2,503
44,medium,deepseekv4,tiny_shakespeare,819200,3,3,440
44,medium,deepseekv4,tiny_shakespeare,819200,3,4,663
44,medium,deepseekv4,tiny_shakespeare,819200,3,5,490
44,medium,deepseekv4,tiny_shakespeare,819200,3,6,499
44,medium,deepseekv4,tiny_shakespeare,819200,3,7,505
44,medium,deepseekv4,tiny_shakespeare,819200,4,0,507
44,medium,deepseekv4,tiny_shakespeare,819200,4,1,520
44,medium,deepseekv4,tiny_shakespeare,819200,4,2,520
44,medium,deepseekv4,tiny_shakespeare,819200,4,3,501
44,medium,deepseekv4,tiny_shakespeare,819200,4,4,471
44,medium,deepseekv4,tiny_shakespeare,819200,4,5,506
44,medium,deepseekv4,tiny_shakespeare,819200,4,6,529
44,medium,deepseekv4,tiny_shakespeare,819200,4,7,542
44,medium,deepseekv4,tiny_shakespeare,819200,5,0,504
44,medium,deepseekv4,tiny_shakespeare,819200,5,1,534
44,medium,deepseekv4,tiny_shakespeare,819200,5,2,591
44,medium,deepseekv4,tiny_shakespeare,819200,5,3,590
44,medium,deepseekv4,tiny_shakespeare,819200,5,4,427
44,medium,deepseekv4,tiny_shakespeare,819200,5,5,458
44,medium,deepseekv4,tiny_shakespeare,819200,5,6,548
44,medium,deepseekv4,tiny_shakespeare,819200,5,7,444
44,medium,deepseekv4,tiny_shakespeare,1024000,0,0,391
44,medium,deepseekv4,tiny_shakespeare,1024000,0,1,221
44,medium,deepseekv4,tiny_shakespeare,1024000,0,2,354
44,medium,deepseekv4,tiny_shakespeare,1024000,0,3,874
44,medium,deepseekv4,tiny_shakespeare,1024000,0,4,396
44,medium,deepseekv4,tiny_shakespeare,1024000,0,5,695
44,medium,deepseekv4,tiny_shakespeare,1024000,0,6,295
44,medium,deepseekv4,tiny_shakespeare,1024000,0,7,870
44,medium,deepseekv4,tiny_shakespeare,1024000,1,0,363
44,medium,deepseekv4,tiny_shakespeare,1024000,1,1,368
44,medium,deepseekv4,tiny_shakespeare,1024000,1,2,912
44,medium,deepseekv4,tiny_shakespeare,1024000,1,3,507
44,medium,deepseekv4,tiny_shakespeare,1024000,1,4,612
44,medium,deepseekv4,tiny_shakespeare,1024000,1,5,314
44,medium,deepseekv4,tiny_shakespeare,1024000,1,6,583
44,medium,deepseekv4,tiny_shakespeare,1024000,1,7,437
44,medium,deepseekv4,tiny_shakespeare,1024000,2,0,518
44,medium,deepseekv4,tiny_shakespeare,1024000,2,1,629
44,medium,deepseekv4,tiny_shakespeare,1024000,2,2,489
44,medium,deepseekv4,tiny_shakespeare,1024000,2,3,548
44,medium,deepseekv4,tiny_shakespeare,1024000,2,4,562
44,medium,deepseekv4,tiny_shakespeare,1024000,2,5,343
44,medium,deepseekv4,tiny_shakespeare,1024000,2,6,530
44,medium,deepseekv4,tiny_shakespeare,1024000,2,7,477
44,medium,deepseekv4,tiny_shakespeare,1024000,3,0,421
44,medium,deepseekv4,tiny_shakespeare,1024000,3,1,609
44,medium,deepseekv4,tiny_shakespeare,1024000,3,2,488
44,medium,deepseekv4,tiny_shakespeare,1024000,3,3,532
44,medium,deepseekv4,tiny_shakespeare,1024000,3,4,508
44,medium,deepseekv4,tiny_shakespeare,1024000,3,5,510
44,medium,deepseekv4,tiny_shakespeare,1024000,3,6,507
44,medium,deepseekv4,tiny_shakespeare,1024000,3,7,521
44,medium,deepseekv4,tiny_shakespeare,1024000,4,0,486
44,medium,deepseekv4,tiny_shakespeare,1024000,4,1,487
44,medium,deepseekv4,tiny_shakespeare,1024000,4,2,519
44,medium,deepseekv4,tiny_shakespeare,1024000,4,3,555
44,medium,deepseekv4,tiny_shakespeare,1024000,4,4,551
44,medium,deepseekv4,tiny_shakespeare,1024000,4,5,522
44,medium,deepseekv4,tiny_shakespeare,1024000,4,6,487
44,medium,deepseekv4,tiny_shakespeare,1024000,4,7,489
44,medium,deepseekv4,tiny_shakespeare,1024000,5,0,562
44,medium,deepseekv4,tiny_shakespeare,1024000,5,1,445
44,medium,deepseekv4,tiny_shakespeare,1024000,5,2,516
44,medium,deepseekv4,tiny_shakespeare,1024000,5,3,624
44,medium,deepseekv4,tiny_shakespeare,1024000,5,4,421
44,medium,deepseekv4,tiny_shakespeare,1024000,5,5,464
44,medium,deepseekv4,tiny_shakespeare,1024000,5,6,561
44,medium,deepseekv4,tiny_shakespeare,1024000,5,7,503
44,medium,deepseekv4,tiny_shakespeare,1228800,0,0,356
44,medium,deepseekv4,tiny_shakespeare,1228800,0,1,276
44,medium,deepseekv4,tiny_shakespeare,1228800,0,2,362
44,medium,deepseekv4,tiny_shakespeare,1228800,0,3,863
44,medium,deepseekv4,tiny_shakespeare,1228800,0,4,404
44,medium,deepseekv4,tiny_shakespeare,1228800,0,5,686
44,medium,deepseekv4,tiny_shakespeare,1228800,0,6,309
44,medium,deepseekv4,tiny_shakespeare,1228800,0,7,840
44,medium,deepseekv4,tiny_shakespeare,1228800,1,0,365
44,medium,deepseekv4,tiny_shakespeare,1228800,1,1,426
44,medium,deepseekv4,tiny_shakespeare,1228800,1,2,952
44,medium,deepseekv4,tiny_shakespeare,1228800,1,3,511
44,medium,deepseekv4,tiny_shakespeare,1228800,1,4,653
44,medium,deepseekv4,tiny_shakespeare,1228800,1,5,277
44,medium,deepseekv4,tiny_shakespeare,1228800,1,6,505
44,medium,deepseekv4,tiny_shakespeare,1228800,1,7,407
44,medium,deepseekv4,tiny_shakespeare,1228800,2,0,461
44,medium,deepseekv4,tiny_shakespeare,1228800,2,1,599
44,medium,deepseekv4,tiny_shakespeare,1228800,2,2,497
44,medium,deepseekv4,tiny_shakespeare,1228800,2,3,505
44,medium,deepseekv4,tiny_shakespeare,1228800,2,4,521
44,medium,deepseekv4,tiny_shakespeare,1228800,2,5,531
44,medium,deepseekv4,tiny_shakespeare,1228800,2,6,518
44,medium,deepseekv4,tiny_shakespeare,1228800,2,7,464
44,medium,deepseekv4,tiny_shakespeare,1228800,3,0,444
44,medium,deepseekv4,tiny_shakespeare,1228800,3,1,527
44,medium,deepseekv4,tiny_shakespeare,1228800,3,2,482
44,medium,deepseekv4,tiny_shakespeare,1228800,3,3,491
44,medium,deepseekv4,tiny_shakespeare,1228800,3,4,481
44,medium,deepseekv4,tiny_shakespeare,1228800,3,5,573
44,medium,deepseekv4,tiny_shakespeare,1228800,3,6,544
44,medium,deepseekv4,tiny_shakespeare,1228800,3,7,554
44,medium,deepseekv4,tiny_shakespeare,1228800,4,0,473
44,medium,deepseekv4,tiny_shakespeare,1228800,4,1,495
44,medium,deepseekv4,tiny_shakespeare,1228800,4,2,481
44,medium,deepseekv4,tiny_shakespeare,1228800,4,3,567
44,medium,deepseekv4,tiny_shakespeare,1228800,4,4,504
44,medium,deepseekv4,tiny_shakespeare,1228800,4,5,548
44,medium,deepseekv4,tiny_shakespeare,1228800,4,6,492
44,medium,deepseekv4,tiny_shakespeare,1228800,4,7,536
44,medium,deepseekv4,tiny_shakespeare,1228800,5,0,466
44,medium,deepseekv4,tiny_shakespeare,1228800,5,1,491
44,medium,deepseekv4,tiny_shakespeare,1228800,5,2,463
44,medium,deepseekv4,tiny_shakespeare,1228800,5,3,602
44,medium,deepseekv4,tiny_shakespeare,1228800,5,4,517
44,medium,deepseekv4,tiny_shakespeare,1228800,5,5,554
44,medium,deepseekv4,tiny_shakespeare,1228800,5,6,546
44,medium,deepseekv4,tiny_shakespeare,1228800,5,7,457
44,medium,deepseekv4,tiny_shakespeare,1433600,0,0,349
44,medium,deepseekv4,tiny_shakespeare,1433600,0,1,245
44,medium,deepseekv4,tiny_shakespeare,1433600,0,2,343
44,medium,deepseekv4,tiny_shakespeare,1433600,0,3,902
44,medium,deepseekv4,tiny_shakespeare,1433600,0,4,421
44,medium,deepseekv4,tiny_shakespeare,1433600,0,5,719
44,medium,deepseekv4,tiny_shakespeare,1433600,0,6,264
44,medium,deepseekv4,tiny_shakespeare,1433600,0,7,853
44,medium,deepseekv4,tiny_shakespeare,1433600,1,0,369
44,medium,deepseekv4,tiny_shakespeare,1433600,1,1,377
44,medium,deepseekv4,tiny_shakespeare,1433600,1,2,993
44,medium,deepseekv4,tiny_shakespeare,1433600,1,3,504
44,medium,deepseekv4,tiny_shakespeare,1433600,1,4,641
44,medium,deepseekv4,tiny_shakespeare,1433600,1,5,286
44,medium,deepseekv4,tiny_shakespeare,1433600,1,6,520
44,medium,deepseekv4,tiny_shakespeare,1433600,1,7,406
44,medium,deepseekv4,tiny_shakespeare,1433600,2,0,443
44,medium,deepseekv4,tiny_shakespeare,1433600,2,1,516
44,medium,deepseekv4,tiny_shakespeare,1433600,2,2,593
44,medium,deepseekv4,tiny_shakespeare,1433600,2,3,630
44,medium,deepseekv4,tiny_shakespeare,1433600,2,4,476
44,medium,deepseekv4,tiny_shakespeare,1433600,2,5,463
44,medium,deepseekv4,tiny_shakespeare,1433600,2,6,453
44,medium,deepseekv4,tiny_shakespeare,1433600,2,7,522
44,medium,deepseekv4,tiny_shakespeare,1433600,3,0,399
44,medium,deepseekv4,tiny_shakespeare,1433600,3,1,529
44,medium,deepseekv4,tiny_shakespeare,1433600,3,2,495
44,medium,deepseekv4,tiny_shakespeare,1433600,3,3,577
44,medium,deepseekv4,tiny_shakespeare,1433600,3,4,520
44,medium,deepseekv4,tiny_shakespeare,1433600,3,5,509
44,medium,deepseekv4,tiny_shakespeare,1433600,3,6,487
44,medium,deepseekv4,tiny_shakespeare,1433600,3,7,580
44,medium,deepseekv4,tiny_shakespeare,1433600,4,0,468
44,medium,deepseekv4,tiny_shakespeare,1433600,4,1,522
44,medium,deepseekv4,tiny_shakespeare,1433600,4,2,641
44,medium,deepseekv4,tiny_shakespeare,1433600,4,3,579
44,medium,deepseekv4,tiny_shakespeare,1433600,4,4,497
44,medium,deepseekv4,tiny_shakespeare,1433600,4,5,410
44,medium,deepseekv4,tiny_shakespeare,1433600,4,6,432
44,medium,deepseekv4,tiny_shakespeare,1433600,4,7,547
44,medium,deepseekv4,tiny_shakespeare,1433600,5,0,579
44,medium,deepseekv4,tiny_shakespeare,1433600,5,1,520
44,medium,deepseekv4,tiny_shakespeare,1433600,5,2,476
44,medium,deepseekv4,tiny_shakespeare,1433600,5,3,553
44,medium,deepseekv4,tiny_shakespeare,1433600,5,4,512
44,medium,deepseekv4,tiny_shakespeare,1433600,5,5,516
44,medium,deepseekv4,tiny_shakespeare,1433600,5,6,515
44,medium,deepseekv4,tiny_shakespeare,1433600,5,7,425
44,medium,deepseekv4,tiny_shakespeare,1638400,0,0,356
44,medium,deepseekv4,tiny_shakespeare,1638400,0,1,270
44,medium,deepseekv4,tiny_shakespeare,1638400,0,2,377
44,medium,deepseekv4,tiny_shakespeare,1638400,0,3,878
44,medium,deepseekv4,tiny_shakespeare,1638400,0,4,396
44,medium,deepseekv4,tiny_shakespeare,1638400,0,5,689
44,medium,deepseekv4,tiny_shakespeare,1638400,0,6,289
44,medium,deepseekv4,tiny_shakespeare,1638400,0,7,841
44,medium,deepseekv4,tiny_shakespeare,1638400,1,0,365
44,medium,deepseekv4,tiny_shakespeare,1638400,1,1,420
44,medium,deepseekv4,tiny_shakespeare,1638400,1,2,954
44,medium,deepseekv4,tiny_shakespeare,1638400,1,3,504
44,medium,deepseekv4,tiny_shakespeare,1638400,1,4,680
44,medium,deepseekv4,tiny_shakespeare,1638400,1,5,268
44,medium,deepseekv4,tiny_shakespeare,1638400,1,6,516
44,medium,deepseekv4,tiny_shakespeare,1638400,1,7,389
44,medium,deepseekv4,tiny_shakespeare,1638400,2,0,448
44,medium,deepseekv4,tiny_shakespeare,1638400,2,1,404
44,medium,deepseekv4,tiny_shakespeare,1638400,2,2,494
44,medium,deepseekv4,tiny_shakespeare,1638400,2,3,494
44,medium,deepseekv4,tiny_shakespeare,1638400,2,4,544
44,medium,deepseekv4,tiny_shakespeare,1638400,2,5,615
44,medium,deepseekv4,tiny_shakespeare,1638400,2,6,568
44,medium,deepseekv4,tiny_shakespeare,1638400,2,7,529
44,medium,deepseekv4,tiny_shakespeare,1638400,3,0,520
44,medium,deepseekv4,tiny_shakespeare,1638400,3,1,618
44,medium,deepseekv4,tiny_shakespeare,1638400,3,2,407
