seed,config,model,dataset,tokens_trained,layer,expert,count
42,small,deepseekv4_no_hash,wikitext2,40960,0,0,263
42,small,deepseekv4_no_hash,wikitext2,40960,0,1,260
42,small,deepseekv4_no_hash,wikitext2,40960,0,2,232
42,small,deepseekv4_no_hash,wikitext2,40960,0,3,269
42,small,deepseekv4_no_hash,wikitext2,40960,1,0,256
42,small,deepseekv4_no_hash,wikitext2,40960,1,1,274
42,small,deepseekv4_no_hash,wikitext2,40960,1,2,248
42,small,deepseekv4_no_hash,wikitext2,40960,1,3,246
42,small,deepseekv4_no_hash,wikitext2,46080,0,0,250
42,small,deepseekv4_no_hash,wikitext2,46080,0,1,269
42,small,deepseekv4_no_hash,wikitext2,46080,0,2,220
42,small,deepseekv4_no_hash,wikitext2,46080,0,3,285
42,small,deepseekv4_no_hash,wikitext2,46080,1,0,220
42,small,deepseekv4_no_hash,wikitext2,46080,1,1,265
42,small,deepseekv4_no_hash,wikitext2,46080,1,2,279
42,small,deepseekv4_no_hash,wikitext2,46080,1,3,260
42,small,deepseekv4_no_hash,wikitext2,51200,0,0,233
42,small,deepseekv4_no_hash,wikitext2,51200,0,1,263
42,small,deepseekv4_no_hash,wikitext2,51200,0,2,253
42,small,deepseekv4_no_hash,wikitext2,51200,0,3,275
42,small,deepseekv4_no_hash,wikitext2,51200,1,0,207
42,small,deepseekv4_no_hash,wikitext2,51200,1,1,288
42,small,deepseekv4_no_hash,wikitext2,51200,1,2,253
42,small,deepseekv4_no_hash,wikitext2,51200,1,3,276
42,small,deepseekv4_no_shared,wikitext2,5120,0,0,268
42,small,deepseekv4_no_shared,wikitext2,5120,0,1,256
42,small,deepseekv4_no_shared,wikitext2,5120,0,2,199
42,small,deepseekv4_no_shared,wikitext2,5120,0,3,301
42,small,deepseekv4_no_shared,wikitext2,5120,1,0,230
42,small,deepseekv4_no_shared,wikitext2,5120,1,1,193
42,small,deepseekv4_no_shared,wikitext2,5120,1,2,362
42,small,deepseekv4_no_shared,wikitext2,5120,1,3,239
42,small,deepseekv4_no_shared,wikitext2,10240,0,0,283
42,small,deepseekv4_no_shared,wikitext2,10240,0,1,256
42,small,deepseekv4_no_shared,wikitext2,10240,0,2,196
42,small,deepseekv4_no_shared,wikitext2,10240,0,3,289
42,small,deepseekv4_no_shared,wikitext2,10240,1,0,115
42,small,deepseekv4_no_shared,wikitext2,10240,1,1,273
42,small,deepseekv4_no_shared,wikitext2,10240,1,2,403
42,small,deepseekv4_no_shared,wikitext2,10240,1,3,233
42,small,deepseekv4_no_shared,wikitext2,15360,0,0,266
42,small,deepseekv4_no_shared,wikitext2,15360,0,1,258
42,small,deepseekv4_no_shared,wikitext2,15360,0,2,204
42,small,deepseekv4_no_shared,wikitext2,15360,0,3,296
42,small,deepseekv4_no_shared,wikitext2,15360,1,0,199
42,small,deepseekv4_no_shared,wikitext2,15360,1,1,208
42,small,deepseekv4_no_shared,wikitext2,15360,1,2,419
42,small,deepseekv4_no_shared,wikitext2,15360,1,3,198
42,small,deepseekv4_no_shared,wikitext2,20480,0,0,280
42,small,deepseekv4_no_shared,wikitext2,20480,0,1,250
42,small,deepseekv4_no_shared,wikitext2,20480,0,2,214
42,small,deepseekv4_no_shared,wikitext2,20480,0,3,280
42,small,deepseekv4_no_shared,wikitext2,20480,1,0,198
42,small,deepseekv4_no_shared,wikitext2,20480,1,1,193
42,small,deepseekv4_no_shared,wikitext2,20480,1,2,419
42,small,deepseekv4_no_shared,wikitext2,20480,1,3,214
42,small,deepseekv4_no_shared,wikitext2,25600,0,0,252
42,small,deepseekv4_no_shared,wikitext2,25600,0,1,254
42,small,deepseekv4_no_shared,wikitext2,25600,0,2,217
42,small,deepseekv4_no_shared,wikitext2,25600,0,3,301
42,small,deepseekv4_no_shared,wikitext2,25600,1,0,242
42,small,deepseekv4_no_shared,wikitext2,25600,1,1,209
42,small,deepseekv4_no_shared,wikitext2,25600,1,2,345
42,small,deepseekv4_no_shared,wikitext2,25600,1,3,228
42,small,deepseekv4_no_shared,wikitext2,30720,0,0,276
42,small,deepseekv4_no_shared,wikitext2,30720,0,1,240
42,small,deepseekv4_no_shared,wikitext2,30720,0,2,216
42,small,deepseekv4_no_shared,wikitext2,30720,0,3,292
42,small,deepseekv4_no_shared,wikitext2,30720,1,0,263
42,small,deepseekv4_no_shared,wikitext2,30720,1,1,288
42,small,deepseekv4_no_shared,wikitext2,30720,1,2,283
42,small,deepseekv4_no_shared,wikitext2,30720,1,3,190
42,small,deepseekv4_no_shared,wikitext2,35840,0,0,282
42,small,deepseekv4_no_shared,wikitext2,35840,0,1,244
42,small,deepseekv4_no_shared,wikitext2,35840,0,2,207
42,small,deepseekv4_no_shared,wikitext2,35840,0,3,291
42,small,deepseekv4_no_shared,wikitext2,35840,1,0,347
42,small,deepseekv4_no_shared,wikitext2,35840,1,1,294
42,small,deepseekv4_no_shared,wikitext2,35840,1,2,170
42,small,deepseekv4_no_shared,wikitext2,35840,1,3,213
42,small,deepseekv4_no_shared,wikitext2,40960,0,0,277
42,small,deepseekv4_no_shared,wikitext2,40960,0,1,253
42,small,deepseekv4_no_shared,wikitext2,40960,0,2,203
42,small,deepseekv4_no_shared,wikitext2,40960,0,3,291
42,small,deepseekv4_no_shared,wikitext2,40960,1,0,277
42,small,deepseekv4_no_shared,wikitext2,40960,1,1,294
42,small,deepseekv4_no_shared,wikitext2,40960,1,2,233
42,small,deepseekv4_no_shared,wikitext2,40960,1,3,220
42,small,deepseekv4_no_shared,wikitext2,46080,0,0,282
42,small,deepseekv4_no_shared,wikitext2,46080,0,1,254
42,small,deepseekv4_no_shared,wikitext2,46080,0,2,181
42,small,deepseekv4_no_shared,wikitext2,46080,0,3,307
42,small,deepseekv4_no_shared,wikitext2,46080,1,0,280
42,small,deepseekv4_no_shared,wikitext2,46080,1,1,283
42,small,deepseekv4_no_shared,wikitext2,46080,1,2,200
42,small,deepseekv4_no_shared,wikitext2,46080,1,3,261
42,small,deepseekv4_no_shared,wikitext2,51200,0,0,300
42,small,deepseekv4_no_shared,wikitext2,51200,0,1,226
42,small,deepseekv4_no_shared,wikitext2,51200,0,2,211
42,small,deepseekv4_no_shared,wikitext2,51200,0,3,287
42,small,deepseekv4_no_shared,wikitext2,51200,1,0,279
42,small,deepseekv4_no_shared,wikitext2,51200,1,1,243
42,small,deepseekv4_no_shared,wikitext2,51200,1,2,203
42,small,deepseekv4_no_shared,wikitext2,51200,1,3,299
43,small,deepseekv4,wikitext2,5120,0,0,266
43,small,deepseekv4,wikitext2,5120,0,1,263
43,small,deepseekv4,wikitext2,5120,0,2,211
43,small,deepseekv4,wikitext2,5120,0,3,284
43,small,deepseekv4,wikitext2,5120,1,0,357
43,small,deepseekv4,wikitext2,5120,1,1,149
43,small,deepseekv4,wikitext2,5120,1,2,195
43,small,deepseekv4,wikitext2,5120,1,3,323
43,small,deepseekv4,wikitext2,10240,0,0,276
43,small,deepseekv4,wikitext2,10240,0,1,266
43,small,deepseekv4,wikitext2,10240,0,2,192
43,small,deepseekv4,wikitext2,10240,0,3,290
43,small,deepseekv4,wikitext2,10240,1,0,363
43,small,deepseekv4,wikitext2,10240,1,1,155
43,small,deepseekv4,wikitext2,10240,1,2,190
43,small,deepseekv4,wikitext2,10240,1,3,316
43,small,deepseekv4,wikitext2,15360,0,0,276
43,small,deepseekv4,wikitext2,15360,0,1,251
43,small,deepseekv4,wikitext2,15360,0,2,201
43,small,deepseekv4,wikitext2,15360,0,3,296
43,small,deepseekv4,wikitext2,15360,1,0,352
43,small,deepseekv4,wikitext2,15360,1,1,186
43,small,deepseekv4,wikitext2,15360,1,2,171
43,small,deepseekv4,wikitext2,15360,1,3,315
43,small,deepseekv4,wikitext2,20480,0,0,267
43,small,deepseekv4,wikitext2,20480,0,1,267
43,small,deepseekv4,wikitext2,20480,0,2,193
43,small,deepseekv4,wikitext2,20480,0,3,297
43,small,deepseekv4,wikitext2,20480,1,0,373
43,small,deepseekv4,wikitext2,20480,1,1,194
43,small,deepseekv4,wikitext2,20480,1,2,227
43,small,deepseekv4,wikitext2,20480,1,3,230
43,small,deepseekv4,wikitext2,25600,0,0,278
43,small,deepseekv4,wikitext2,25600,0,1,269
43,small,deepseekv4,wikitext2,25600,0,2,188
43,small,deepseekv4,wikitext2,25600,0,3,289
43,small,deepseekv4,wikitext2,25600,1,0,376
43,small,deepseekv4,wikitext2,25600,1,1,212
43,small,deepseekv4,wikitext2,25600,1,2,267
43,small,deepseekv4,wikitext2,25600,1,3,169
43,small,deepseekv4,wikitext2,30720,0,0,278
43,small,deepseekv4,wikitext2,30720,0,1,261
43,small,deepseekv4,wikitext2,30720,0,2,193
43,small,deepseekv4,wikitext2,30720,0,3,292
43,small,deepseekv4,wikitext2,30720,1,0,333
43,small,deepseekv4,wikitext2,30720,1,1,304
43,small,deepseekv4,wikitext2,30720,1,2,175
43,small,deepseekv4,wikitext2,30720,1,3,212
43,small,deepseekv4,wikitext2,35840,0,0,264
43,small,deepseekv4,wikitext2,35840,0,1,243
43,small,deepseekv4,wikitext2,35840,0,2,209
43,small,deepseekv4,wikitext2,35840,0,3,308
43,small,deepseekv4,wikitext2,35840,1,0,314
43,small,deepseekv4,wikitext2,35840,1,1,290
43,small,deepseekv4,wikitext2,35840,1,2,212
43,small,deepseekv4,wikitext2,35840,1,3,208
43,small,deepseekv4,wikitext2,40960,0,0,277
43,small,deepseekv4,wikitext2,40960,0,1,244
43,small,deepseekv4,wikitext2,40960,0,2,215
43,small,deepseekv4,wikitext2,40960,0,3,288
43,small,deepseekv4,wikitext2,40960,1,0,186
43,small,deepseekv4,wikitext2,40960,1,1,333
43,small,deepseekv4,wikitext2,40960,1,2,240
43,small,deepseekv4,wikitext2,40960,1,3,265
43,small,deepseekv4,wikitext2,46080,0,0,290
43,small,deepseekv4,wikitext2,46080,0,1,250
43,small,deepseekv4,wikitext2,46080,0,2,199
43,small,deepseekv4,wikitext2,46080,0,3,285
43,small,deepseekv4,wikitext2,46080,1,0,312
43,small,deepseekv4,wikitext2,46080,1,1,228
43,small,deepseekv4,wikitext2,46080,1,2,191
43,small,deepseekv4,wikitext2,46080,1,3,293
43,small,deepseekv4,wikitext2,51200,0,0,271
43,small,deepseekv4,wikitext2,51200,0,1,256
43,small,deepseekv4,wikitext2,51200,0,2,210
43,small,deepseekv4,wikitext2,51200,0,3,287
43,small,deepseekv4,wikitext2,51200,1,0,197
43,small,deepseekv4,wikitext2,51200,1,1,276
43,small,deepseekv4,wikitext2,51200,1,2,275
43,small,deepseekv4,wikitext2,51200,1,3,276
43,small,deepseekv4_no_hash,wikitext2,5120,0,0,249
43,small,deepseekv4_no_hash,wikitext2,5120,0,1,296
43,small,deepseekv4_no_hash,wikitext2,5120,0,2,265
43,small,deepseekv4_no_hash,wikitext2,5120,0,3,214
43,small,deepseekv4_no_hash,wikitext2,5120,1,0,393
43,small,deepseekv4_no_hash,wikitext2,5120,1,1,149
43,small,deepseekv4_no_hash,wikitext2,5120,1,2,174
43,small,deepseekv4_no_hash,wikitext2,5120,1,3,308
43,small,deepseekv4_no_hash,wikitext2,10240,0,0,251
43,small,deepseekv4_no_hash,wikitext2,10240,0,1,291
43,small,deepseekv4_no_hash,wikitext2,10240,0,2,263
43,small,deepseekv4_no_hash,wikitext2,10240,0,3,219
43,small,deepseekv4_no_hash,wikitext2,10240,1,0,408
43,small,deepseekv4_no_hash,wikitext2,10240,1,1,170
43,small,deepseekv4_no_hash,wikitext2,10240,1,2,273
43,small,deepseekv4_no_hash,wikitext2,10240,1,3,173
43,small,deepseekv4_no_hash,wikitext2,15360,0,0,266
43,small,deepseekv4_no_hash,wikitext2,15360,0,1,272
43,small,deepseekv4_no_hash,wikitext2,15360,0,2,266
43,small,deepseekv4_no_hash,wikitext2,15360,0,3,220
43,small,deepseekv4_no_hash,wikitext2,15360,1,0,406
43,small,deepseekv4_no_hash,wikitext2,15360,1,1,204
43,small,deepseekv4_no_hash,wikitext2,15360,1,2,217
43,small,deepseekv4_no_hash,wikitext2,15360,1,3,197
43,small,deepseekv4_no_hash,wikitext2,20480,0,0,253
43,small,deepseekv4_no_hash,wikitext2,20480,0,1,288
43,small,deepseekv4_no_hash,wikitext2,20480,0,2,254
43,small,deepseekv4_no_hash,wikitext2,20480,0,3,229
43,small,deepseekv4_no_hash,wikitext2,20480,1,0,412
43,small,deepseekv4_no_hash,wikitext2,20480,1,1,188
43,small,deepseekv4_no_hash,wikitext2,20480,1,2,219
43,small,deepseekv4_no_hash,wikitext2,20480,1,3,205
43,small,deepseekv4_no_hash,wikitext2,25600,0,0,252
43,small,deepseekv4_no_hash,wikitext2,25600,0,1,281
43,small,deepseekv4_no_hash,wikitext2,25600,0,2,245
43,small,deepseekv4_no_hash,wikitext2,25600,0,3,246
43,small,deepseekv4_no_hash,wikitext2,25600,1,0,380
43,small,deepseekv4_no_hash,wikitext2,25600,1,1,212
43,small,deepseekv4_no_hash,wikitext2,25600,1,2,254
43,small,deepseekv4_no_hash,wikitext2,25600,1,3,178
43,small,deepseekv4_no_hash,wikitext2,30720,0,0,290
43,small,deepseekv4_no_hash,wikitext2,30720,0,1,255
43,small,deepseekv4_no_hash,wikitext2,30720,0,2,265
43,small,deepseekv4_no_hash,wikitext2,30720,0,3,214
43,small,deepseekv4_no_hash,wikitext2,30720,1,0,327
43,small,deepseekv4_no_hash,wikitext2,30720,1,1,230
43,small,deepseekv4_no_hash,wikitext2,30720,1,2,235
43,small,deepseekv4_no_hash,wikitext2,30720,1,3,232
43,small,deepseekv4_no_hash,wikitext2,35840,0,0,311
43,small,deepseekv4_no_hash,wikitext2,35840,0,1,176
43,small,deepseekv4_no_hash,wikitext2,35840,0,2,302
43,small,deepseekv4_no_hash,wikitext2,35840,0,3,235
43,small,deepseekv4_no_hash,wikitext2,35840,1,0,242
43,small,deepseekv4_no_hash,wikitext2,35840,1,1,234
43,small,deepseekv4_no_hash,wikitext2,35840,1,2,276
43,small,deepseekv4_no_hash,wikitext2,35840,1,3,272
43,small,deepseekv4_no_hash,wikitext2,40960,0,0,214
43,small,deepseekv4_no_hash,wikitext2,40960,0,1,255
43,small,deepseekv4_no_hash,wikitext2,40960,0,2,310
43,small,deepseekv4_no_hash,wikitext2,40960,0,3,245
43,small,deepseekv4_no_hash,wikitext2,40960,1,0,283
43,small,deepseekv4_no_hash,wikitext2,40960,1,1,238
43,small,deepseekv4_no_hash,wikitext2,40960,1,2,245
43,small,deepseekv4_no_hash,wikitext2,40960,1,3,258
43,small,deepseekv4_no_hash,wikitext2,46080,0,0,250
43,small,deepseekv4_no_hash,wikitext2,46080,0,1,287
43,small,deepseekv4_no_hash,wikitext2,46080,0,2,256
43,small,deepseekv4_no_hash,wikitext2,46080,0,3,231
43,small,deepseekv4_no_hash,wikitext2,46080,1,0,268
43,small,deepseekv4_no_hash,wikitext2,46080,1,1,378
43,small,deepseekv4_no_hash,wikitext2,46080,1,2,256
43,small,deepseekv4_no_hash,wikitext2,46080,1,3,122
43,small,deepseekv4_no_hash,wikitext2,51200,0,0,252
43,small,deepseekv4_no_hash,wikitext2,51200,0,1,278
43,small,deepseekv4_no_hash,wikitext2,51200,0,2,252
43,small,deepseekv4_no_hash,wikitext2,51200,0,3,242
43,small,deepseekv4_no_hash,wikitext2,51200,1,0,222
43,small,deepseekv4_no_hash,wikitext2,51200,1,1,284
43,small,deepseekv4_no_hash,wikitext2,51200,1,2,286
43,small,deepseekv4_no_hash,wikitext2,51200,1,3,232
43,small,deepseekv4_no_shared,wikitext2,5120,0,0,266
43,small,deepseekv4_no_shared,wikitext2,5120,0,1,263
43,small,deepseekv4_no_shared,wikitext2,5120,0,2,211
43,small,deepseekv4_no_shared,wikitext2,5120,0,3,284
43,small,deepseekv4_no_shared,wikitext2,5120,1,0,235
43,small,deepseekv4_no_shared,wikitext2,5120,1,1,190
43,small,deepseekv4_no_shared,wikitext2,5120,1,2,414
43,small,deepseekv4_no_shared,wikitext2,5120,1,3,185
43,small,deepseekv4_no_shared,wikitext2,10240,0,0,276
43,small,deepseekv4_no_shared,wikitext2,10240,0,1,266
43,small,deepseekv4_no_shared,wikitext2,10240,0,2,192
43,small,deepseekv4_no_shared,wikitext2,10240,0,3,290
43,small,deepseekv4_no_shared,wikitext2,10240,1,0,219
43,small,deepseekv4_no_shared,wikitext2,10240,1,1,188
43,small,deepseekv4_no_shared,wikitext2,10240,1,2,441
43,small,deepseekv4_no_shared,wikitext2,10240,1,3,176
43,small,deepseekv4_no_shared,wikitext2,15360,0,0,276
43,small,deepseekv4_no_shared,wikitext2,15360,0,1,251
43,small,deepseekv4_no_shared,wikitext2,15360,0,2,201
43,small,deepseekv4_no_shared,wikitext2,15360,0,3,296
43,small,deepseekv4_no_shared,wikitext2,15360,1,0,205
43,small,deepseekv4_no_shared,wikitext2,15360,1,1,169
43,small,deepseekv4_no_shared,wikitext2,15360,1,2,442
43,small,deepseekv4_no_shared,wikitext2,15360,1,3,208
43,small,deepseekv4_no_shared,wikitext2,20480,0,0,267
43,small,deepseekv4_no_shared,wikitext2,20480,0,1,267
43,small,deepseekv4_no_shared,wikitext2,20480,0,2,193
43,small,deepseekv4_no_shared,wikitext2,20480,0,3,297
43,small,deepseekv4_no_shared,wikitext2,20480,1,0,231
43,small,deepseekv4_no_shared,wikitext2,20480,1,1,114
43,small,deepseekv4_no_shared,wikitext2,20480,1,2,423
43,small,deepseekv4_no_shared,wikitext2,20480,1,3,256
43,small,deepseekv4_no_shared,wikitext2,25600,0,0,278
43,small,deepseekv4_no_shared,wikitext2,25600,0,1,269
43,small,deepseekv4_no_shared,wikitext2,25600,0,2,188
43,small,deepseekv4_no_shared,wikitext2,25600,0,3,289
43,small,deepseekv4_no_shared,wikitext2,25600,1,0,278
43,small,deepseekv4_no_shared,wikitext2,25600,1,1,165
43,small,deepseekv4_no_shared,wikitext2,25600,1,2,279
43,small,deepseekv4_no_shared,wikitext2,25600,1,3,302
43,small,deepseekv4_no_shared,wikitext2,30720,0,0,278
43,small,deepseekv4_no_shared,wikitext2,30720,0,1,261
43,small,deepseekv4_no_shared,wikitext2,30720,0,2,193
43,small,deepseekv4_no_shared,wikitext2,30720,0,3,292
43,small,deepseekv4_no_shared,wikitext2,30720,1,0,395
43,small,deepseekv4_no_shared,wikitext2,30720,1,1,48
43,small,deepseekv4_no_shared,wikitext2,30720,1,2,241
43,small,deepseekv4_no_shared,wikitext2,30720,1,3,340
43,small,deepseekv4_no_shared,wikitext2,35840,0,0,264
43,small,deepseekv4_no_shared,wikitext2,35840,0,1,243
43,small,deepseekv4_no_shared,wikitext2,35840,0,2,209
43,small,deepseekv4_no_shared,wikitext2,35840,0,3,308
43,small,deepseekv4_no_shared,wikitext2,35840,1,0,314
43,small,deepseekv4_no_shared,wikitext2,35840,1,1,226
43,small,deepseekv4_no_shared,wikitext2,35840,1,2,267
43,small,deepseekv4_no_shared,wikitext2,35840,1,3,217
43,small,deepseekv4_no_shared,wikitext2,40960,0,0,277
43,small,deepseekv4_no_shared,wikitext2,40960,0,1,244
43,small,deepseekv4_no_shared,wikitext2,40960,0,2,215
43,small,deepseekv4_no_shared,wikitext2,40960,0,3,288
43,small,deepseekv4_no_shared,wikitext2,40960,1,0,260
43,small,deepseekv4_no_shared,wikitext2,40960,1,1,254
43,small,deepseekv4_no_shared,wikitext2,40960,1,2,232
43,small,deepseekv4_no_shared,wikitext2,40960,1,3,278
43,small,deepseekv4_no_shared,wikitext2,46080,0,0,290
43,small,deepseekv4_no_shared,wikitext2,46080,0,1,250
43,small,deepseekv4_no_shared,wikitext2,46080,0,2,199
43,small,deepseekv4_no_shared,wikitext2,46080,0,3,285
43,small,deepseekv4_no_shared,wikitext2,46080,1,0,253
43,small,deepseekv4_no_shared,wikitext2,46080,1,1,208
43,small,deepseekv4_no_shared,wikitext2,46080,1,2,295
43,small,deepseekv4_no_shared,wikitext2,46080,1,3,268
43,small,deepseekv4_no_shared,wikitext2,51200,0,0,271
43,small,deepseekv4_no_shared,wikitext2,51200,0,1,256
43,small,deepseekv4_no_shared,wikitext2,51200,0,2,210
43,small,deepseekv4_no_shared,wikitext2,51200,0,3,287
43,small,deepseekv4_no_shared,wikitext2,51200,1,0,291
43,small,deepseekv4_no_shared,wikitext2,51200,1,1,295
43,small,deepseekv4_no_shared,wikitext2,51200,1,2,265
43,small,deepseekv4_no_shared,wikitext2,51200,1,3,173
44,small,deepseekv4,wikitext2,5120,0,0,278
44,small,deepseekv4,wikitext2,5120,0,1,257
44,small,deepseekv4,wikitext2,5120,0,2,200
44,small,deepseekv4,wikitext2,5120,0,3,289
44,small,deepseekv4,wikitext2,5120,1,0,328
44,small,deepseekv4,wikitext2,5120,1,1,210
44,small,deepseekv4,wikitext2,5120,1,2,322
44,small,deepseekv4,wikitext2,5120,1,3,164
44,small,deepseekv4,wikitext2,10240,0,0,285
44,small,deepseekv4,wikitext2,10240,0,1,257
44,small,deepseekv4,wikitext2,10240,0,2,195
44,small,deepseekv4,wikitext2,10240,0,3,287
44,small,deepseekv4,wikitext2,10240,1,0,301
44,small,deepseekv4,wikitext2,10240,1,1,205
44,small,deepseekv4,wikitext2,10240,1,2,355
44,small,deepseekv4,wikitext2,10240,1,3,163
44,small,deepseekv4,wikitext2,15360,0,0,267
44,small,deepseekv4,wikitext2,15360,0,1,255
44,small,deepseekv4,wikitext2,15360,0,2,207
44,small,deepseekv4,wikitext2,15360,0,3,295
44,small,deepseekv4,wikitext2,15360,1,0,305
44,small,deepseekv4,wikitext2,15360,1,1,206
44,small,deepseekv4,wikitext2,15360,1,2,325
44,small,deepseekv4,wikitext2,15360,1,3,188
44,small,deepseekv4,wikitext2,20480,0,0,277
44,small,deepseekv4,wikitext2,20480,0,1,255
44,small,deepseekv4,wikitext2,20480,0,2,199
44,small,deepseekv4,wikitext2,20480,0,3,293
44,small,deepseekv4,wikitext2,20480,1,0,239
44,small,deepseekv4,wikitext2,20480,1,1,223
44,small,deepseekv4,wikitext2,20480,1,2,350
44,small,deepseekv4,wikitext2,20480,1,3,212
44,small,deepseekv4,wikitext2,25600,0,0,269
44,small,deepseekv4,wikitext2,25600,0,1,254
44,small,deepseekv4,wikitext2,25600,0,2,208
44,small,deepseekv4,wikitext2,25600,0,3,293
44,small,deepseekv4,wikitext2,25600,1,0,176
44,small,deepseekv4,wikitext2,25600,1,1,287
44,small,deepseekv4,wikitext2,25600,1,2,282
44,small,deepseekv4,wikitext2,25600,1,3,279
44,small,deepseekv4,wikitext2,30720,0,0,297
44,small,deepseekv4,wikitext2,30720,0,1,244
44,small,deepseekv4,wikitext2,30720,0,2,205
44,small,deepseekv4,wikitext2,30720,0,3,278
44,small,deepseekv4,wikitext2,30720,1,0,286
44,small,deepseekv4,wikitext2,30720,1,1,343
44,small,deepseekv4,wikitext2,30720,1,2,155
44,small,deepseekv4,wikitext2,30720,1,3,240
44,small,deepseekv4,wikitext2,35840,0,0,285
44,small,deepseekv4,wikitext2,35840,0,1,240
44,small,deepseekv4,wikitext2,35840,0,2,207
44,small,deepseekv4,wikitext2,35840,0,3,292
44,small,deepseekv4,wikitext2,35840,1,0,277
44,small,deepseekv4,wikitext2,35840,1,1,324
44,small,deepseekv4,wikitext2,35840,1,2,143
44,small,deepseekv4,wikitext2,35840,1,3,280
44,small,deepseekv4,wikitext2,40960,0,0,257
44,small,deepseekv4,wikitext2,40960,0,1,260
44,small,deepseekv4,wikitext2,40960,0,2,206
44,small,deepseekv4,wikitext2,40960,0,3,301
44,small,deepseekv4,wikitext2,40960,1,0,225
44,small,deepseekv4,wikitext2,40960,1,1,239
44,small,deepseekv4,wikitext2,40960,1,2,304
44,small,deepseekv4,wikitext2,40960,1,3,256
44,small,deepseekv4,wikitext2,46080,0,0,261
44,small,deepseekv4,wikitext2,46080,0,1,266
44,small,deepseekv4,wikitext2,46080,0,2,194
44,small,deepseekv4,wikitext2,46080,0,3,303
44,small,deepseekv4,wikitext2,46080,1,0,197
44,small,deepseekv4,wikitext2,46080,1,1,292
44,small,deepseekv4,wikitext2,46080,1,2,225
44,small,deepseekv4,wikitext2,46080,1,3,310
44,small,deepseekv4,wikitext2,51200,0,0,273
44,small,deepseekv4,wikitext2,51200,0,1,252
44,small,deepseekv4,wikitext2,51200,0,2,201
44,small,deepseekv4,wikitext2,51200,0,3,298
44,small,deepseekv4,wikitext2,51200,1,0,364
44,small,deepseekv4,wikitext2,51200,1,1,263
44,small,deepseekv4,wikitext2,51200,1,2,115
44,small,deepseekv4,wikitext2,51200,1,3,282
44,small,deepseekv4_no_hash,wikitext2,5120,0,0,219
44,small,deepseekv4_no_hash,wikitext2,5120,0,1,221
44,small,deepseekv4_no_hash,wikitext2,5120,0,2,391
44,small,deepseekv4_no_hash,wikitext2,5120,0,3,193
44,small,deepseekv4_no_hash,wikitext2,5120,1,0,323
44,small,deepseekv4_no_hash,wikitext2,5120,1,1,237
44,small,deepseekv4_no_hash,wikitext2,5120,1,2,324
44,small,deepseekv4_no_hash,wikitext2,5120,1,3,140
44,small,deepseekv4_no_hash,wikitext2,10240,0,0,159
44,small,deepseekv4_no_hash,wikitext2,10240,0,1,286
44,small,deepseekv4_no_hash,wikitext2,10240,0,2,423
44,small,deepseekv4_no_hash,wikitext2,10240,0,3,156
44,small,deepseekv4_no_hash,wikitext2,10240,1,0,271
44,small,deepseekv4_no_hash,wikitext2,10240,1,1,225
44,small,deepseekv4_no_hash,wikitext2,10240,1,2,359
44,small,deepseekv4_no_hash,wikitext2,10240,1,3,169
44,small,deepseekv4_no_hash,wikitext2,15360,0,0,147
44,small,deepseekv4_no_hash,wikitext2,15360,0,1,268
44,small,deepseekv4_no_hash,wikitext2,15360,0,2,421
44,small,deepseekv4_no_hash,wikitext2,15360,0,3,188
44,small,deepseekv4_no_hash,wikitext2,15360,1,0,241
44,small,deepseekv4_no_hash,wikitext2,15360,1,1,202
44,small,deepseekv4_no_hash,wikitext2,15360,1,2,369
44,small,deepseekv4_no_hash,wikitext2,15360,1,3,212
44,small,deepseekv4_no_hash,wikitext2,20480,0,0,195
44,small,deepseekv4_no_hash,wikitext2,20480,0,1,280
44,small,deepseekv4_no_hash,wikitext2,20480,0,2,372
44,small,deepseekv4_no_hash,wikitext2,20480,0,3,177
44,small,deepseekv4_no_hash,wikitext2,20480,1,0,205
44,small,deepseekv4_no_hash,wikitext2,20480,1,1,248
44,small,deepseekv4_no_hash,wikitext2,20480,1,2,358
44,small,deepseekv4_no_hash,wikitext2,20480,1,3,213
44,small,deepseekv4_no_hash,wikitext2,25600,0,0,247
44,small,deepseekv4_no_hash,wikitext2,25600,0,1,246
44,small,deepseekv4_no_hash,wikitext2,25600,0,2,346
44,small,deepseekv4_no_hash,wikitext2,25600,0,3,185
44,small,deepseekv4_no_hash,wikitext2,25600,1,0,119
44,small,deepseekv4_no_hash,wikitext2,25600,1,1,310
44,small,deepseekv4_no_hash,wikitext2,25600,1,2,308
44,small,deepseekv4_no_hash,wikitext2,25600,1,3,287
44,small,deepseekv4_no_hash,wikitext2,30720,0,0,234
44,small,deepseekv4_no_hash,wikitext2,30720,0,1,253
44,small,deepseekv4_no_hash,wikitext2,30720,0,2,283
44,small,deepseekv4_no_hash,wikitext2,30720,0,3,254
44,small,deepseekv4_no_hash,wikitext2,30720,1,0,144
44,small,deepseekv4_no_hash,wikitext2,30720,1,1,328
44,small,deepseekv4_no_hash,wikitext2,30720,1,2,263
44,small,deepseekv4_no_hash,wikitext2,30720,1,3,289
44,small,deepseekv4_no_hash,wikitext2,35840,0,0,223
44,small,deepseekv4_no_hash,wikitext2,35840,0,1,255
44,small,deepseekv4_no_hash,wikitext2,35840,0,2,296
44,small,deepseekv4_no_hash,wikitext2,35840,0,3,250
